"";"C1A17";"C1F18";"C1A18";"C2A17";"C2F18";"C2A18";"C3A17";"C3F18";"C3A18";"C4A17";"C4F18";"C4A18";"F1A17";"F1F18";"F1A18";"F2A17";"F2F18";"F2A18";"F3A17";"F3F18";"F3A18";"F4A17";"F4F18";"F4A18";"H1A17";"H1F18";"H1A18";"H2A17";"H2F18";"H2A18";"H3A17";"H3F18";"H3A18";"H4A17";"H4F18";"H4A18";"P1F18";"P1A18";"P2F18";"P3F18";"P4F18";"L1A17";"L1F18";"L1A18";"L2A17";"L2F18";"L2A18";"L3A17";"L3F18";"L3A18";"L4A17";"L4F18";"L4A18";"Q1A17";"Q1F18";"Q2A17";"Q2F18";"Q3A17";"Q3F18";"Q3A18";"Q4A17";"Q4F18";"Q4A18"
"L1A17";0,87510343988475;0,39025396153501;0,373257603624203;0,930082292377294;0,574584442802614;0,44663800628774;0,895290417235986;0,830275764908201;0,49411309892553;0,878208263872533;0,77859946604346;0,502965560927588;0,430389609512323;0,601164841405461;0,399696419910566;0,401429032878728;0,44656474119573;0,255160305081353;0,438404369495159;0,422281239279705;0,498131320006612;0,588008080567732;0,397103320649006;0,327918155234677;0,270996035582524;0,17372493792089;0,246228469654959;0,240540904166415;0,193744215530724;0,248680683318083;0,211353060937332;0,182586140564041;0,270774411853036;0,239623303946052;0,180593116339961;0,30666442233385;0,265558543622161;0,536569584966824;0,279830624305615;0,291759994756229;0,264713060654451;0;0,431891644663834;0,220952618747229;0,120627445105762;0,284039573238868;0,130733760606172;0,110541096531384;0,245718789753946;0,204513830155773;0,097933158745699;0,179202120481877;0,149550168133804;0,620804156374254;0,805419802449571;0,327274801725477;0,38074006190886;0,455671029712193;0,43503505467507;0,269676272815098;0,377643158138409;0,625449153630701;0,154089339174619
"L1F18";0,919340236855494;0,560328216816453;0,511670289550947;0,89153170974036;0,611927053048316;0,529706485468685;0,890853198548587;0,885831485789671;0,623929172262083;0,826181112002426;0,854489308031884;0,644436105099559;0,574682483312084;0,589267737038079;0,443626402429999;0,545618261016911;0,505425486258616;0,467802375348261;0,534453406803237;0,526244935744928;0,489116856312405;0,555166915835699;0,523708500102836;0,439472725969153;0,435547096465949;0,495142302703835;0,489167195088503;0,498106878731105;0,495741821042689;0,485287794649573;0,470038652739664;0,492020587915167;0,480952342438735;0,4857817827813;0,486720560037617;0,493450576695966;0,452088559997587;0,465913537235868;0,44933550772193;0,47020454290359;0,471450577554639;0,431891644663834;0;0,433329296205383;0,460661815439427;0,364301476019248;0,437080815479921;0,472288705201801;0,360888417982693;0,446326685185673;0,47334485301342;0,414005315084834;0,414551667272626;0,656475631809649;0,823007640776713;0,501214768705384;0,454972350208156;0,49227071828683;0,496957804227622;0,431122501572553;0,52954938533538;0,503408696220658;0,451627870132494
"L1A18";0,930372337953397;0,413686671149152;0,366052954410351;0,9084913242472;0,580519759195803;0,418809453770489;0,892338305472949;0,845144943132503;0,488165236599333;0,873844297802508;0,736879071753024;0,508754193482094;0,51227379572206;0,611019221630554;0,333422426264272;0,429025371727504;0,435085221231703;0,256957617253257;0,461568297282221;0,421144126448571;0,414404201773229;0,580428363488118;0,459573641462917;0,292723973112637;0,367157259238661;0,33718912068402;0,303975113112768;0,356057414416288;0,284363873732588;0,306157835219009;0,31918306028403;0,29104864798603;0,30991144059998;0,362805655941488;0,306683385586065;0,311327873576625;0,264527701432851;0,465611065418472;0,264967854709593;0,268386878802813;0,281534325266382;0,220952618747229;0,433329296205383;0;0,248964281095626;0,252904682312916;0,198933442281642;0,251705073506225;0,266894069462345;0,162643295711103;0,257394027449758;0,248035759113149;0,196930424500438;0,663873254150207;0,805318867575971;0,401969880663388;0,355587544507291;0,518890709319515;0,383106804599669;0,326377154150706;0,45024784261718;0,584259770929783;0,275243428601122
"L2A17";0,888244765470453;0,368696014771817;0,368080748939605;0,907005895723313;0,52732491533132;0,445905509463142;0,943686759458376;0,793582381658449;0,487241671056677;0,913465383160202;0,746242317952382;0,483259429078282;0,402953986582948;0,61836697270638;0,397745748514091;0,395274791147063;0,421126380580652;0,287346971469028;0,455061374987359;0,370570677589486;0,521939457283583;0,586099803197897;0,34190331333344;0,31812555026578;0,324546982751277;0,223136606707558;0,279498881971395;0,277499730451069;0,225115435672237;0,286955166896984;0,249055803274122;0,21048256431028;0,289603857924088;0,245337304821981;0,224235475341337;0,334991066123023;0,278665293331272;0,535847078842812;0,281959755853227;0,294052244032819;0,268335020587426;0,120627445105762;0,460661815439427;0,248964281095626;0;0,338584114770977;0,179118799790172;0,12181907797591;0,303795796588102;0,252413579428448;0,124260249114216;0,25169220391306;0,202624042404124;0,603393817728351;0,79336808644656;0,289392295375452;0,426883294004408;0,43672826632863;0,459122047154205;0,313672419046587;0,381068155028823;0,599868049990226;0,211655257143378
"L2F18";0,889335446667982;0,339610680286829;0,371082398573588;0,879921902450848;0,490548713546352;0,393251507406505;0,846065510974016;0,795928544771544;0,49719851839631;0,836248258149894;0,685457815011108;0,516306674116287;0,503810442711607;0,5528626095878;0,312423288235117;0,409969843100963;0,414204706003622;0,300235586498808;0,449978098451251;0,362016960230231;0,381892980529142;0,52510403447763;0,368996935425069;0,308023424482694;0,310218136459346;0,292435065971344;0,320543800704203;0,346990075263742;0,29110336042403;0,316785138910502;0,315178139472449;0,300702911721741;0,301986169370176;0,322780575626926;0,299856544289201;0,335036040854789;0,259815670324409;0,388175816471226;0,278526429099445;0,28936294507937;0,313802143018063;0,284039573238868;0,364301476019248;0,252904682312916;0,338584114770977;0;0,284474736025507;0,335537320472267;0,166745540967609;0,293018434257532;0,346117802005844;0,186960201957383;0,271629450367713;0,670826949991717;0,771478184986178;0,396452932226315;0,32196499713942;0,535865229323166;0,360340401936407;0,29852844008492;0,472637885176956;0,528297239530428;0,295864946544575
"L2A18";0,895646870279146;0,406626169484069;0,387690363500031;0,927084831286433;0,580563634640395;0,46335347587437;0,887249796880001;0,827884306905323;0,516910431031809;0,883903082605681;0,775206492941306;0,515552436972027;0,46598784193447;0,612421839136869;0,397150772757673;0,395239719413714;0,451141405085524;0,255334694775116;0,451447845914581;0,431818163703922;0,502773729359469;0,599478791325777;0,39223680348656;0,299679727880936;0,294110870633538;0,25375380184855;0,284120493164876;0,281786891715966;0,236036448735258;0,275756263983798;0,24352983182514;0,24505537603657;0,29389231614972;0,269477439334189;0,239989081326415;0,324383150506156;0,302742031875967;0,536477955281994;0,296172225473165;0,29752319527919;0,293899266961564;0,130733760606172;0,437080815479921;0,198933442281642;0,179118799790172;0,284474736025507;0;0,148149039601169;0,255283552667373;0,162268362556149;0,17620185006742;0,212611249479803;0,129286280797888;0,636100954995853;0,788765021519811;0,33742008900036;0,33910878804824;0,447430736309802;0,395940968084903;0,264744034383716;0,420537035260009;0,583273114450871;0,177099418423658
"L3A17";0,879474401339823;0,373901701318735;0,386348195586267;0,927699696808011;0,542580977327261;0,454252663035958;0,944646319580977;0,807823747289201;0,509077284019597;0,900103673545307;0,746733346770853;0,494540052750032;0,416642503671962;0,611530907506702;0,44463671967214;0,405092785872896;0,421914735106744;0,292116129999761;0,446699828747462;0,41873637490431;0,545750521036271;0,596526512150881;0,376245965126156;0,328589865995263;0,307384019217844;0,208883724735823;0,269880218997371;0,267001689845063;0,227238726531942;0,280195172050663;0,242618995333115;0,210144709001153;0,277456530125078;0,252317502887099;0,217117800620269;0,328210884881976;0,292341155695427;0,58078571620848;0,316941338210505;0,324973952602662;0,291513324307895;0,110541096531384;0,472288705201801;0,251705073506225;0,12181907797591;0,335537320472267;0,148149039601169;0;0,280574179326506;0,232180517711734;0,119661683075294;0,234911509799882;0,180213811287235;0,677184958104064;0,793359901799227;0,284283978932245;0,427826067384118;0,449443393050515;0,46685754850281;0,313642144029968;0,407162302641797;0,631765795236454;0,186247848157053
"L3F18";0,882624994922724;0,373933611260851;0,373528341394894;0,909368492880766;0,540724384390974;0,382131195401421;0,843473214841148;0,790620872812325;0,495927407367597;0,838085154047526;0,737475305639679;0,521013693154606;0,497448317006061;0,571639545094184;0,334856365205277;0,410738042092891;0,418920051382297;0,266808755387179;0,447947121963821;0,400844748680937;0,418631971952003;0,528797748638015;0,401718931610367;0,310076204681438;0,259508797731739;0,258314252902006;0,273718851342569;0,302211168988483;0,275245883838483;0,27437262734314;0,264704422416648;0,272124080855552;0,262567099639845;0,293415921649206;0,255694524828117;0,311430180547404;0,273791298761549;0,436633939531387;0,294433976752727;0,337403040169045;0,313829440201306;0,245718789753946;0,360888417982693;0,266894069462345;0,303795796588102;0,166745540967609;0,255283552667373;0,280574179326506;0;0,270597554918248;0,282306262300507;0,18233251606559;0,218703902226431;0,660626500886257;0,77325519199224;0,371417924408013;0,327908997037147;0,496987604654863;0,390455290498866;0,279830560703429;0,475739744626476;0,538022357721819;0,243440947586582
"L3A18";0,877626227901357;0,411396951789731;0,356100764151105;0,900061859215823;0,555953999059937;0,406826507305904;0,880759597819763;0,805673360079269;0,435411737425406;0,863985807068965;0,736129145869267;0,457896422872182;0,471976541047133;0,611791169462906;0,350243120608472;0,414097839837386;0,468494861893695;0,256125904503119;0,425552461390575;0,421246185905638;0,452257679563905;0,576107001049637;0,424636543858955;0,29602986323314;0,327018294874824;0,312096661663068;0,256118043226011;0,328191304142934;0,282465398445773;0,250246902992427;0,288209466755492;0,2938993955169;0,271190910661042;0,311313476197687;0,297288603150271;0,280907275351905;0,282608327362118;0,44456563980686;0,283843980034862;0,309260200040219;0,296736038383419;0,204513830155773;0,446326685185673;0,162643295711103;0,252413579428448;0,293018434257532;0,162268362556149;0,232180517711734;0,270597554918248;0;0,234575370741816;0,235762851469065;0,163606319342921;0,664493669780133;0,814814091422855;0,375374324764152;0,362425578027077;0,47214721774581;0,390994946848729;0,251875187777061;0,430616617064785;0,585905651843256;0,181819824155837
"L4A17";0,886439823835411;0,394274253121454;0,394980986717231;0,917472580608436;0,585119454796625;0,457226933667929;0,946154854735999;0,825710295049747;0,513503999154554;0,905619239115918;0,768400393424873;0,504983392599917;0,428944751816068;0,628353837153321;0,439699835796451;0,433013138200817;0,471121372125202;0,304601683816014;0,453291550391511;0,421355568918511;0,518978130770064;0,599099720051016;0,404417914345114;0,370606204865272;0,283973955760658;0,169526790531458;0,245111696661243;0,219766202775021;0,186728812623212;0,264071241624377;0,231363909612735;0,202488769461564;0,292477173842728;0,230789060328826;0,200529465262432;0,32864737005547;0,307507152215062;0,583706647868021;0,322522485639578;0,336865816847399;0,299662080955885;0,097933158745699;0,47334485301342;0,257394027449758;0,124260249114216;0,346117802005844;0,17620185006742;0,119661683075294;0,282306262300507;0,234575370741816;0;0,239615546567159;0,182435442673268;0,653594046020124;0,813378940304794;0,320842929698893;0,435210760472201;0,470343756561655;0,483361448725965;0,31892907082945;0,426299959375646;0,626741124867572;0,182429771868494
"L4F18";0,856393382980153;0,325351036810045;0,315123997610251;0,899088457490432;0,503005174172801;0,360479480438221;0,8331392109598;0,797617457710853;0,442591355412668;0,846316017159527;0,699291612046021;0,448205152456364;0,456309233954775;0,56514591878985;0,330379019476864;0,361869620486783;0,410834194105805;0,196428677575826;0,396486830431071;0,347848890158993;0,443809676986982;0,541543570155151;0,354918710410707;0,248922190541492;0,281258940524434;0,208213089932224;0,217469164665522;0,257256405994594;0,205605344194035;0,209402334540763;0,219972172596292;0,210486869019756;0,210824829658963;0,214770912066999;0,215517713731876;0,257857427611265;0,224915248759122;0,458307087988534;0,234634903268566;0,254370774523353;0,250161586027411;0,179202120481877;0,414005315084834;0,248035759113149;0,25169220391306;0,186960201957383;0,212611249479803;0,234911509799882;0,18233251606559;0,235762851469065;0,239615546567159;0;0,193989509757642;0,62800836647824;0,780954422554675;0,327913426911335;0,332867527788223;0,478818054645592;0,369760682488247;0,220702569377169;0,413843895780501;0,572387304794488;0,215295171402364
"L4A18";0,885056328878816;0,418589988699031;0,375405787993839;0,917747550793785;0,591454104654108;0,430314801772284;0,855771757029959;0,828413344098327;0,503929237662922;0,836324455649015;0,778494197303275;0,512525525639657;0,461646925077721;0,608382890136509;0,379412119948584;0,433977828280488;0,448595219677014;0,251654129532383;0,451665384357335;0,446020112395489;0,466396772250399;0,575354331226967;0,426373029174055;0,317442092119895;0,277286178138704;0,267690172683732;0,284804901342103;0,273718660114715;0,24424712331256;0,278222639435699;0,258401926902252;0,249844729911634;0,285467119455969;0,283974048996129;0,253986738031999;0,327846679709651;0,312885043844477;0,492162729942142;0,311491634376081;0,340513370624398;0,310519668156753;0,149550168133804;0,414551667272626;0,196930424500438;0,202624042404124;0,271629450367713;0,129286280797888;0,180213811287235;0,218703902226431;0,163606319342921;0,182435442673268;0,193989509757642;0;0,629052673810315;0,787613701971161;0,367226697574639;0,350975402020624;0,458933666275095;0,410672763637608;0,263820088053983;0,416928464574114;0,577751899078251;0,193879451555185
"Q1A17";0,835249075331644;0,687247836734125;0,68849843588468;0,84630840983173;0,640562139591213;0,7011585443406;0,726129952149912;0,718189105098492;0,691154004244017;0,816917750402122;0,74026157959535;0,694793789534437;0,616702430303995;0,661715164806381;0,701889046976516;0,655445466578401;0,675561367138326;0,69412356703787;0,70890325492351;0,599991441881552;0,756900390552901;0,798753006732252;0,619347356661308;0,681008155381807;0,708296828085133;0,661096275577044;0,686303704003312;0,674496694065917;0,654891354050852;0,687004171040866;0,683246808704786;0,656332060504295;0,694567431205923;0,682743562024049;0,668670016659021;0,698781378386419;0,646587337379765;0,678356193352183;0,625497018469622;0,615047605504032;0,63690708379824;0,620804156374254;0,656475631809649;0,663873254150207;0,603393817728351;0,670826949991717;0,636100954995853;0,677184958104064;0,660626500886257;0,664493669780133;0,653594046020124;0,62800836647824;0,629052673810315;0;0,530154234534086;0,582034920703416;0,608661128558652;0,460150039201816;0,560483133151462;0,664055833126856;0,549513723358327;0,524668041399588;0,676685691297732
"Q1F18";0,896831850134003;0,776319128257478;0,789305765595336;0,842654120419888;0,724279501083946;0,778359150492266;0,60323492950011;0,623434144636333;0,841433139077094;0,810574300552193;0,617367040550728;0,839607003405175;0,809347459945362;0,732176676092623;0,799214046820066;0,818659619128358;0,769575147907068;0,800456847762961;0,866687899267072;0,748594919930874;0,82251482593166;0,922444477125687;0,754558041766584;0,781765995419431;0,836418364778819;0,808113846321971;0,798152488378908;0,815767383108995;0,811848209549756;0,797890679734116;0,802235453146519;0,796350459148558;0,789392934975584;0,808360795970374;0,801023800950576;0,801590370778187;0,821349769450266;0,831501985291628;0,812128917761557;0,804834453242149;0,819195970241577;0,805419802449571;0,823007640776713;0,805318867575971;0,79336808644656;0,771478184986178;0,788765021519811;0,793359901799227;0,77325519199224;0,814814091422855;0,813378940304794;0,780954422554675;0,787613701971161;0,530154234534086;0;0,729778373723263;0,67413934627511;0,682316443324114;0,658309265824659;0,799399486044066;0,778172795891688;0,595512157489719;0,818155298088785
"Q2A17";0,818350317891939;0,37703334666037;0,379476184802099;0,8991887704438;0,498133549131883;0,440137513534356;0,876132538023551;0,72729287280982;0,472682592606595;0,824872964543159;0,709754567126151;0,456116098990792;0,396841863418043;0,607425662471881;0,444487041657182;0,375477218800119;0,372342781457772;0,337511498070401;0,472880614337532;0,359087639079896;0,552871651210373;0,680700821969185;0,334971268968642;0,31766104202506;0,388378864585916;0,320765986911265;0,333333678500483;0,354149463642243;0,363328642163159;0,338820632264746;0,33297433966022;0,347345179354965;0,343640344673733;0,325582325000332;0,339251921138291;0,351956788040106;0,353004087541077;0,535709471911699;0,327927425094031;0,332225440364155;0,328731467225303;0,327274801725477;0,501214768705384;0,401969880663388;0,289392295375452;0,396452932226315;0,33742008900036;0,284283978932245;0,371417924408013;0,375374324764152;0,320842929698893;0,327913426911335;0,367226697574639;0,582034920703416;0,729778373723263;0;0,457977844787327;0,301834793542592;0,389748521690865;0,317039260653657;0,281718151784919;0,562504210827779;0,346373788158998
"Q2F18";0,893311031552143;0,437986535593181;0,429149040349613;0,917514569094289;0,539010476628834;0,481508373744103;0,79456962281981;0,814155395725099;0,584217784153012;0,830898699983524;0,689036065020912;0,589212849537292;0,621025562780779;0,575233138049526;0,435455354022306;0,518038402829561;0,439031395186542;0,36263197961149;0,57308339717851;0,451294784451041;0,515308368027939;0,700916253839309;0,488866907614724;0,393438871805145;0,39585115754316;0,404912175299019;0,374952962613187;0,402158070058798;0,389176494762712;0,375924149554752;0,385411081224711;0,397668716245362;0,36695300544412;0,401626707390932;0,393597977044225;0,396150698739352;0,412029635775644;0,516931209424527;0,393668134656978;0,411324595120648;0,427737217491411;0,38074006190886;0,454972350208156;0,355587544507291;0,426883294004408;0,32196499713942;0,33910878804824;0,427826067384118;0,327908997037147;0,362425578027077;0,435210760472201;0,332867527788223;0,350975402020624;0,608661128558652;0,67413934627511;0,457977844787327;0;0,447951539253253;0,251929304978595;0,428169234404448;0,522679607934453;0,478222736418869;0,412475810415922
"Q3A17";0,824884866626926;0,514929202633089;0,505303958682108;0,906743228944291;0,588745624876463;0,541213170148467;0,855419911755833;0,781815855963808;0,607300958114483;0,771521084190237;0,780976958276382;0,589880089139849;0,508480997720141;0,590800393408513;0,579233858417147;0,545954716105453;0,460162533396382;0,487719121831605;0,666775820112987;0,47707887810259;0,66692028953263;0,788394849873104;0,454843074422439;0,494521213833412;0,497177139725616;0,475368356772272;0,484322039338194;0,467738004932376;0,497191753473168;0,484672032480249;0,494662665758899;0,491894170106333;0,486824794986819;0,463410765191176;0,489281275750848;0,496932519032301;0,513983885912568;0,585362381573815;0,495396800232309;0,501117459739043;0,505463000257289;0,455671029712193;0,49227071828683;0,518890709319515;0,43672826632863;0,535865229323166;0,447430736309802;0,449443393050515;0,496987604654863;0,47214721774581;0,470343756561655;0,478818054645592;0,458933666275095;0,460150039201816;0,682316443324114;0,301834793542592;0,447951539253253;0;0,39525121121099;0,483784916177578;0,333988947470335;0,539632859602133;0,478623957722926
"Q3F18";0,88119221534277;0,387289272353671;0,363932972802011;0,911470105504839;0,491357709898541;0,411140414109192;0,811699799657255;0,772042430132021;0,503209449674948;0,836809193745834;0,671841209919193;0,510897113768426;0,53128691529717;0,506849580126342;0,381527759071038;0,477180581709552;0,382525541402708;0,3136736532247;0,578404034635708;0,370548802138902;0,456385378404822;0,718513345885417;0,422824646301339;0,322416615599449;0,425782853595518;0,430651443867997;0,363145638372086;0,425345319178989;0,428854269324893;0,367272997282915;0,400497401651639;0,41637836801044;0,336214653696719;0,409439997984413;0,409702552079325;0,351756027183735;0,358088485297347;0,482942101785969;0,331789821730723;0,366050786809054;0,367927270531268;0,43503505467507;0,496957804227622;0,383106804599669;0,459122047154205;0,360340401936407;0,395940968084903;0,46685754850281;0,390455290498866;0,390994946848729;0,483361448725965;0,369760682488247;0,410672763637608;0,560483133151462;0,658309265824659;0,389748521690865;0,251929304978595;0,39525121121099;0;0,4110436748046;0,501580503413288;0,430104404441887;0,429649833198328
"Q3A18";0,886539587295956;0,39052014997636;0,31644620674628;0,921853528528631;0,520433894052603;0,357255473195626;0,867135954657571;0,789670650714625;0,358736270305817;0,862194736287056;0,75461813004599;0,383321710178806;0,444000595155857;0,610553263693559;0,315369071062601;0,326677388463627;0,41205841365792;0,234983115495252;0,39926698785055;0,346440700758586;0,433064515861339;0,578771744624506;0,333342993310383;0,209499717349927;0,339437015151846;0,291347045572688;0,259816622455719;0,346839489656588;0,281202033159753;0,246616167414011;0,277767671667968;0,294630011710734;0,266990392502417;0,274863946585985;0,297656495336545;0,253751142369275;0,249848944834924;0,430405808097271;0,217478744187236;0,251819805809389;0,243281626975344;0,269676272815098;0,431122501572553;0,326377154150706;0,313672419046587;0,29852844008492;0,264744034383716;0,313642144029968;0,279830560703429;0,251875187777061;0,31892907082945;0,220702569377169;0,263820088053983;0,664055833126856;0,799399486044066;0,317039260653657;0,428169234404448;0,483784916177578;0,4110436748046;0;0,394590129904791;0,608061525051634;0,187647088540734
"Q4A17";0,840322581953104;0,477841383324082;0,452100818176308;0,904948413778568;0,54052713072231;0,496902925634085;0,874422734868511;0,755587286204954;0,518303344081696;0,813010557672271;0,763447931161412;0,519657120672254;0,445803686802201;0,614826857666303;0,47690008522716;0,464478411546937;0,432413120874323;0,420735347821588;0,528656105311081;0,423696611361618;0,565503792837453;0,659837101616956;0,396183863720555;0,407556292804949;0,452886756154662;0,421609706790851;0,443821896698257;0,428805263823405;0,434349067747384;0,433970860701133;0,391406930182095;0,428361878026374;0,439994824233771;0,394995855643261;0,431445616175872;0,44104008323995;0,435457556719923;0,504831054685229;0,412336264657732;0,401743487750603;0,42109739148961;0,377643158138409;0,52954938533538;0,45024784261718;0,381068155028823;0,472637885176956;0,420537035260009;0,407162302641797;0,475739744626476;0,430616617064785;0,426299959375646;0,413843895780501;0,416928464574114;0,549513723358327;0,778172795891688;0,281718151784919;0,522679607934453;0,333988947470335;0,501580503413288;0,394590129904791;0;0,607518525280485;0,40965834806932
"Q4F18";0,912748334114155;0,561533511988643;0,512631532534253;0,79628013596913;0,507904886437011;0,477279954171855;0,725376226038847;0,725810667601941;0,606224115529942;0,779946903274678;0,674262505458274;0,628670149661528;0,624982977232187;0,501675032633417;0,520259368167876;0,613498884583984;0,558205915540877;0,560054007362802;0,626664791297332;0,517106160389376;0,559975599824933;0,701647731525723;0,539645199009228;0,526124590248512;0,589451816534517;0,610493827305905;0,574699149639112;0,627281406205787;0,593500901319161;0,58040165492373;0,615829117691999;0,613940136508905;0,558486847221737;0,587587942824644;0,619038025754533;0,534585212943495;0,5512046296309;0,582645967346591;0,57487430296643;0,596898685359688;0,586030693385313;0,625449153630701;0,503408696220658;0,584259770929783;0,599868049990226;0,528297239530428;0,583273114450871;0,631765795236454;0,538022357721819;0,585905651843256;0,626741124867572;0,572387304794488;0,577751899078251;0,524668041399588;0,595512157489719;0,562504210827779;0,478222736418869;0,539632859602133;0,430104404441887;0,608061525051634;0,607518525280485;0;0,605045746654854
"Q4A18";0,887664585807955;0,379183691737423;0,331162270013696;0,912672133199774;0,550373894933212;0,372951268700309;0,888555334587943;0,815206825763982;0,421152805092467;0,872675358341036;0,755186134266233;0,434100509104792;0,438126656099933;0,594804148298513;0,342778519650166;0,364879544966126;0,449567890368493;0,220483178399927;0,403742301336351;0,396031852525164;0,44021178546262;0,558125311673946;0,364912060758462;0,264955773870298;0,269768044772564;0,205189558558956;0,210283917476911;0,266271364387819;0,207798237980261;0,206061469832091;0,241276374096768;0,225918542839065;0,221511881520822;0,235291341220441;0,216386964668369;0,237908586370331;0,247386746087655;0,47046876648956;0,268413584444456;0,28980591953621;0,247271597269151;0,154089339174619;0,451627870132494;0,275243428601122;0,211655257143378;0,295864946544575;0,177099418423658;0,186247848157053;0,243440947586582;0,181819824155837;0,182429771868494;0,215295171402364;0,193879451555185;0,676685691297732;0,818155298088785;0,346373788158998;0,412475810415922;0,478623957722926;0,429649833198328;0,187647088540734;0,40965834806932;0,605045746654854;0
